antibody,ab_group,mean_escape,time,umap_x,umap_y,kmeans_cluster,custom_cluster
BD55-5333,F2,0.00026035714285714285,0.5,8.772011,7.1983757,16,4
BD55-5333,F2,0.0001859036144578313,0.6,8.772011,7.1983757,16,4
BD55-5333,F2,0.00022201438848920864,0.7,8.772011,7.1983757,16,4
BD55-5333,F2,0.0007573758865248226,0.7999999999999999,8.772011,7.1983757,16,4
BD55-5333,F2,0.0014912389380530972,0.8999999999999999,8.772011,7.1983757,16,4
BD55-5333,F2,0.0010413225806451612,0.9999999999999999,8.772011,7.1983757,16,4
BD55-5333,F2,0.0009083333333333334,1.0999999999999999,8.772011,7.1983757,16,4
BD55-5333,F2,0.0005934297520661157,1.2,8.772011,7.1983757,16,4
BD55-5333,F2,0.0,1.3,8.772011,7.1983757,16,4
BD55-5333,F2,0.0,1.4000000000000001,8.772011,7.1983757,16,4
BD55-5333,F2,0.0,1.5000000000000002,8.772011,7.1983757,16,4
BD55-5333,F2,0.0,1.6000000000000003,8.772011,7.1983757,16,4
BD55-5333,F2,0.0,1.7000000000000004,8.772011,7.1983757,16,4
BD55-5333,F2,0.013986013986013986,1.8000000000000005,8.772011,7.1983757,16,4
BD55-5333,F2,0.2405911038961039,1.9000000000000006,8.772011,7.1983757,16,4
BD55-5333,F2,0.6442041199999999,2.0000000000000004,8.772011,7.1983757,16,4
BD55-5333,F2,0.8552036199095022,2.1000000000000005,8.772011,7.1983757,16,4
BD55-5333,F2,0.9605263157894737,2.2000000000000006,8.772011,7.1983757,16,4
BD55-5333,F2,0.9939759036144579,2.3000000000000007,8.772011,7.1983757,16,4
BD55-5333,F2,1.0,2.400000000000001,8.772011,7.1983757,16,4
BD55-5333,F2,0.9937978873239437,2.500000000000001,8.772011,7.1983757,16,4
BD55-5333,F2,0.97821078125,2.600000000000001,8.772011,7.1983757,16,4
BD55-5333,F2,0.9811552702702703,2.700000000000001,8.772011,7.1983757,16,4
BD55-5333,F2,0.9875957746478873,2.800000000000001,8.772011,7.1983757,16,4
BD55-5333,F2,0.9959226851851852,2.9000000000000012,8.772011,7.1983757,16,4
BD55-5333,F2,0.9963905737704919,3.0000000000000013,8.772011,7.1983757,16,4
BD55-5333,F2,0.9941675496688742,3.1000000000000014,8.772011,7.1983757,16,4
BD55-5333,F2,1.0,3.2000000000000015,8.772011,7.1983757,16,4
BD55-5333,F2,1.0,3.3000000000000016,8.772011,7.1983757,16,4
BD55-5333,F2,0.9892597560975609,3.4000000000000017,8.772011,7.1983757,16,4
BD55-5333,F2,0.9862390625,3.5000000000000018,8.772011,7.1983757,16,4
BD55-5339,F2,0.0010990740740740741,0.1,6.9920406,5.7850733,6,4
BD55-5339,F2,0.0,0.2,6.9920406,5.7850733,6,4
BD55-5339,F2,0.0,0.30000000000000004,6.9920406,5.7850733,6,4
BD55-5339,F2,0.0015546558704453441,0.4,6.9920406,5.7850733,6,4
BD55-5339,F2,0.0019591836734693877,0.5,6.9920406,5.7850733,6,4
BD55-5339,F2,0.0013451807228915663,0.6,6.9920406,5.7850733,6,4
BD55-5339,F2,0.005796402877697842,0.7,6.9920406,5.7850733,6,4
BD55-5339,F2,0.010726241134751773,0.7999999999999999,6.9920406,5.7850733,6,4
BD55-5339,F2,0.012285398230088495,0.8999999999999999,6.9920406,5.7850733,6,4
BD55-5339,F2,0.00811741935483871,0.9999999999999999,6.9920406,5.7850733,6,4
BD55-5339,F2,0.006998639455782312,1.0999999999999999,6.9920406,5.7850733,6,4
BD55-5339,F2,0.010971900826446281,1.2,6.9920406,5.7850733,6,4
BD55-5339,F2,0.008655133079847908,1.3,6.9920406,5.7850733,6,4
BD55-5339,F2,0.009621345029239765,1.4000000000000001,6.9920406,5.7850733,6,4
BD55-5339,F2,0.010271052631578946,1.5000000000000002,6.9920406,5.7850733,6,4
BD55-5339,F2,0.009498461538461537,1.6000000000000003,6.9920406,5.7850733,6,4
BD55-5339,F2,0.011648235294117647,1.7000000000000004,6.9920406,5.7850733,6,4
BD55-5339,F2,0.009398601398601398,1.8000000000000005,6.9920406,5.7850733,6,4
BD55-5339,F2,0.128037012987013,1.9000000000000006,6.9920406,5.7850733,6,4
BD55-5339,F2,0.413066,2.0000000000000004,6.9920406,5.7850733,6,4
BD55-5339,F2,0.5852809954751131,2.1000000000000005,6.9920406,5.7850733,6,4
BD55-5339,F2,0.6606973684210526,2.2000000000000006,6.9920406,5.7850733,6,4
BD55-5339,F2,0.6579825301204819,2.3000000000000007,6.9920406,5.7850733,6,4
BD55-5339,F2,0.6887042682926829,2.400000000000001,6.9920406,5.7850733,6,4
BD55-5339,F2,0.7360485915492958,2.500000000000001,6.9920406,5.7850733,6,4
BD55-5339,F2,0.7539859375,2.600000000000001,6.9920406,5.7850733,6,4
BD55-5339,F2,0.814695945945946,2.700000000000001,6.9920406,5.7850733,6,4
BD55-5339,F2,0.8751154929577465,2.800000000000001,6.9920406,5.7850733,6,4
BD55-5339,F2,0.9241018518518518,2.9000000000000012,6.9920406,5.7850733,6,4
BD55-5339,F2,0.9465151639344263,3.0000000000000013,6.9920406,5.7850733,6,4
BD55-5339,F2,0.9653615894039735,3.1000000000000014,6.9920406,5.7850733,6,4
BD55-5339,F2,0.9820669421487603,3.2000000000000015,6.9920406,5.7850733,6,4
BD55-5339,F2,0.9855833333333334,3.3000000000000016,6.9920406,5.7850733,6,4
BD55-5339,F2,0.9938280487804878,3.4000000000000017,6.9920406,5.7850733,6,4
BD55-5339,F2,0.998859375,3.5000000000000018,6.9920406,5.7850733,6,4
BD55-5342,F3,0.0,0.1,8.251791,7.473772,16,4
BD55-5342,F3,0.0,0.2,8.251791,7.473772,16,4
BD55-5342,F3,0.0,0.30000000000000004,8.251791,7.473772,16,4
BD55-5342,F3,0.0010193117408906882,0.4,8.251791,7.473772,16,4
BD55-5342,F3,0.001491173469387755,0.5,8.251791,7.473772,16,4
BD55-5342,F3,0.011415361445783131,0.6,8.251791,7.473772,16,4
BD55-5342,F3,0.01363273381294964,0.7,8.251791,7.473772,16,4
BD55-5342,F3,0.01760531914893617,0.7999999999999999,8.251791,7.473772,16,4
BD55-5342,F3,0.0713241150442478,0.8999999999999999,8.251791,7.473772,16,4
BD55-5342,F3,0.07865322580645161,0.9999999999999999,8.251791,7.473772,16,4
BD55-5342,F3,0.049054829931972785,1.0999999999999999,8.251791,7.473772,16,4
BD55-5342,F3,0.016296363636363637,1.2,8.251791,7.473772,16,4
BD55-5342,F3,0.010146007604562739,1.3,8.251791,7.473772,16,4
BD55-5342,F3,0.009423684210526317,1.4000000000000001,8.251791,7.473772,16,4
BD55-5342,F3,0.006099013157894737,1.5000000000000002,8.251791,7.473772,16,4
BD55-5342,F3,0.0021587179487179485,1.6000000000000003,8.251791,7.473772,16,4
BD55-5342,F3,0.0014294117647058824,1.7000000000000004,8.251791,7.473772,16,4
BD55-5342,F3,0.014694055944055946,1.8000000000000005,8.251791,7.473772,16,4
BD55-5342,F3,0.2408877922077922,1.9000000000000006,8.251791,7.473772,16,4
BD55-5342,F3,0.62954468,2.0000000000000004,8.251791,7.473772,16,4
BD55-5342,F3,0.8243957013574661,2.1000000000000005,8.251791,7.473772,16,4
BD55-5342,F3,0.9345927631578947,2.2000000000000006,8.251791,7.473772,16,4
BD55-5342,F3,0.9741289156626506,2.3000000000000007,8.251791,7.473772,16,4
BD55-5342,F3,0.9447551829268294,2.400000000000001,8.251791,7.473772,16,4
BD55-5342,F3,0.9187950704225352,2.500000000000001,8.251791,7.473772,16,4
BD55-5342,F3,0.940709375,2.600000000000001,8.251791,7.473772,16,4
BD55-5342,F3,0.9765476351351352,2.700000000000001,8.251791,7.473772,16,4
BD55-5342,F3,0.9883992957746479,2.800000000000001,8.251791,7.473772,16,4
BD55-5342,F3,0.9961868055555556,2.9000000000000012,8.251791,7.473772,16,4
BD55-5342,F3,1.0,3.0000000000000013,8.251791,7.473772,16,4
BD55-5342,F3,1.0,3.1000000000000014,8.251791,7.473772,16,4
BD55-5342,F3,0.9863859504132231,3.2000000000000015,8.251791,7.473772,16,4
BD55-5342,F3,0.98385,3.3000000000000016,8.251791,7.473772,16,4
BD55-5342,F3,1.0,3.4000000000000017,8.251791,7.473772,16,4
BD55-5342,F3,1.0,3.5000000000000018,8.251791,7.473772,16,4
BD55-5343,F2,0.0008893518518518518,0.1,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0,0.2,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0,0.30000000000000004,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0,0.4,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0,0.5,0.66558415,5.6253414,7,5
BD55-5343,F2,0.005495180722891567,0.6,0.66558415,5.6253414,7,5
BD55-5343,F2,0.006562589928057554,0.7,0.66558415,5.6253414,7,5
BD55-5343,F2,0.019408510638297873,0.7999999999999999,0.66558415,5.6253414,7,5
BD55-5343,F2,0.04284336283185841,0.8999999999999999,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0312341935483871,0.9999999999999999,0.66558415,5.6253414,7,5
BD55-5343,F2,0.021719047619047617,1.0999999999999999,0.66558415,5.6253414,7,5
BD55-5343,F2,0.013323553719008265,1.2,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0018543726235741445,1.3,0.66558415,5.6253414,7,5
BD55-5343,F2,0.002245614035087719,1.4000000000000001,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0025263157894736842,1.5000000000000002,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0,1.6000000000000003,0.66558415,5.6253414,7,5
BD55-5343,F2,0.0,1.7000000000000004,0.66558415,5.6253414,7,5
BD55-5343,F2,0.00677916083916084,1.8000000000000005,0.66558415,5.6253414,7,5
BD55-5343,F2,0.1017062987012987,1.9000000000000006,0.66558415,5.6253414,7,5
BD55-5343,F2,0.30138436,2.0000000000000004,0.66558415,5.6253414,7,5
BD55-5343,F2,0.4213689592760181,2.1000000000000005,0.66558415,5.6253414,7,5
BD55-5343,F2,0.5382517763157896,2.2000000000000006,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6077533132530122,2.3000000000000007,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6240028048780489,2.400000000000001,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6273674647887325,2.500000000000001,0.66558415,5.6253414,7,5
BD55-5343,F2,0.627783984375,2.600000000000001,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6354787162162163,2.700000000000001,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6821387323943663,2.800000000000001,0.66558415,5.6253414,7,5
BD55-5343,F2,0.700857638888889,2.9000000000000012,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6916823770491803,3.0000000000000013,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6757907284768213,3.1000000000000014,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6360702479338843,3.2000000000000015,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6300779411764705,3.3000000000000016,0.66558415,5.6253414,7,5
BD55-5343,F2,0.6437932926829268,3.4000000000000017,0.66558415,5.6253414,7,5
BD55-5343,F2,0.63768984375,3.5000000000000018,0.66558415,5.6253414,7,5
BD55-5354,F3,0.0006412037037037037,0.1,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0,0.2,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0,0.30000000000000004,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0,0.4,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0,0.5,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0005402409638554217,0.6,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0006451798561151079,0.7,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0006079432624113475,0.7999999999999999,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0022757522123893806,0.8999999999999999,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0071894193548387095,0.9999999999999999,-0.34310222,4.558158,7,5
BD55-5354,F3,0.015161360544217687,1.0999999999999999,-0.34310222,4.558158,7,5
BD55-5354,F3,0.023555289256198347,1.2,-0.34310222,4.558158,7,5
BD55-5354,F3,0.02379300380228137,1.3,-0.34310222,4.558158,7,5
BD55-5354,F3,0.013878040935672515,1.4000000000000001,-0.34310222,4.558158,7,5
BD55-5354,F3,0.007717532894736842,1.5000000000000002,-0.34310222,4.558158,7,5
BD55-5354,F3,0.005437589743589743,1.6000000000000003,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0022033529411764705,1.7000000000000004,-0.34310222,4.558158,7,5
BD55-5354,F3,0.0022465734265734263,1.8000000000000005,-0.34310222,4.558158,7,5
BD55-5354,F3,0.028852012987012985,1.9000000000000006,-0.34310222,4.558158,7,5
BD55-5354,F3,0.12054924000000002,2.0000000000000004,-0.34310222,4.558158,7,5
BD55-5354,F3,0.19367457013574663,2.1000000000000005,-0.34310222,4.558158,7,5
BD55-5354,F3,0.325109802631579,2.2000000000000006,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4121019277108434,2.3000000000000007,-0.34310222,4.558158,7,5
BD55-5354,F3,0.430376768292683,2.400000000000001,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4307719014084508,2.500000000000001,-0.34310222,4.558158,7,5
BD55-5354,F3,0.43237359375000006,2.600000000000001,-0.34310222,4.558158,7,5
BD55-5354,F3,0.44169837837837844,2.700000000000001,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4577678169014085,2.800000000000001,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4532205555555556,2.9000000000000012,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4576077049180329,3.0000000000000013,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4703529139072848,3.1000000000000014,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4760597520661158,3.2000000000000015,-0.34310222,4.558158,7,5
BD55-5354,F3,0.4958588235294118,3.3000000000000016,-0.34310222,4.558158,7,5
BD55-5354,F3,0.5065957317073172,3.4000000000000017,-0.34310222,4.558158,7,5
BD55-5354,F3,0.5339114062500001,3.5000000000000018,-0.34310222,4.558158,7,5
BD55-5358,F1,0.0,0.1,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0,0.2,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0,0.30000000000000004,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0020076923076923076,0.4,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0025301020408163267,0.5,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0,0.6,-0.39403015,5.34332,7,5
BD55-5358,F1,0.006068345323741007,0.7,-0.39403015,5.34332,7,5
BD55-5358,F1,0.008934751773049646,0.7999999999999999,-0.39403015,5.34332,7,5
BD55-5358,F1,0.004827654867256638,0.8999999999999999,-0.39403015,5.34332,7,5
BD55-5358,F1,0.003078064516129032,0.9999999999999999,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0033287414965986395,1.0999999999999999,-0.39403015,5.34332,7,5
BD55-5358,F1,0.004255371900826446,1.2,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0012570342205323194,1.3,-0.39403015,5.34332,7,5
BD55-5358,F1,0.003642982456140351,1.4000000000000001,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0040983552631578945,1.5000000000000002,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0011287179487179486,1.6000000000000003,-0.39403015,5.34332,7,5
BD55-5358,F1,0.0022670588235294115,1.7000000000000004,-0.39403015,5.34332,7,5
BD55-5358,F1,0.01045104895104895,1.8000000000000005,-0.39403015,5.34332,7,5
BD55-5358,F1,0.13001753246753248,1.9000000000000006,-0.39403015,5.34332,7,5
BD55-5358,F1,0.3447496,2.0000000000000004,-0.39403015,5.34332,7,5
BD55-5358,F1,0.45765701357466065,2.1000000000000005,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5149894736842106,2.2000000000000006,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5294710843373495,2.3000000000000007,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5308432926829268,2.400000000000001,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5341,2.500000000000001,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5257546875,2.600000000000001,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5268824324324324,2.700000000000001,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5341,2.800000000000001,-0.39403015,5.34332,7,5
BD55-5358,F1,0.535487962962963,2.9000000000000012,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5359372950819672,3.0000000000000013,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5361781456953643,3.1000000000000014,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5374632231404959,3.2000000000000015,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5408367647058824,3.3000000000000016,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5469829268292683,3.4000000000000017,-0.39403015,5.34332,7,5
BD55-5358,F1,0.5575671875,3.5000000000000018,-0.39403015,5.34332,7,5
BD55-5380,F2,0.00038199074074074074,0.1,2.914047,6.396349,4,4
BD55-5380,F2,0.00032696629213483145,0.2,2.914047,6.396349,4,4
BD55-5380,F2,0.00030000000000000003,0.30000000000000004,2.914047,6.396349,4,4
BD55-5380,F2,0.00046842105263157895,0.4,2.914047,6.396349,4,4
BD55-5380,F2,0.0010357142857142859,0.5,2.914047,6.396349,4,4
BD55-5380,F2,0.0010518072289156628,0.6,2.914047,6.396349,4,4
BD55-5380,F2,0.0037683453237410073,0.7,2.914047,6.396349,4,4
BD55-5380,F2,0.004953191489361702,0.7999999999999999,2.914047,6.396349,4,4
BD55-5380,F2,0.0027039823008849556,0.8999999999999999,2.914047,6.396349,4,4
BD55-5380,F2,0.002534516129032258,0.9999999999999999,2.914047,6.396349,4,4
BD55-5380,F2,0.0018782312925170069,1.0999999999999999,2.914047,6.396349,4,4
BD55-5380,F2,0.0008388429752066117,1.2,2.914047,6.396349,4,4
BD55-5380,F2,0.0006638783269961977,1.3,2.914047,6.396349,4,4
BD55-5380,F2,0.0007657894736842106,1.4000000000000001,2.914047,6.396349,4,4
BD55-5380,F2,0.0005743421052631579,1.5000000000000002,2.914047,6.396349,4,4
BD55-5380,F2,0.0,1.6000000000000003,2.914047,6.396349,4,4
BD55-5380,F2,0.0010270588235294117,1.7000000000000004,2.914047,6.396349,4,4
BD55-5380,F2,0.004093006993006993,1.8000000000000005,2.914047,6.396349,4,4
BD55-5380,F2,0.04016818181818182,1.9000000000000006,2.914047,6.396349,4,4
BD55-5380,F2,0.18686780000000003,2.0000000000000004,2.914047,6.396349,4,4
BD55-5380,F2,0.30711579185520366,2.1000000000000005,2.914047,6.396349,4,4
BD55-5380,F2,0.5342109868421053,2.2000000000000006,2.914047,6.396349,4,4
BD55-5380,F2,0.6874169277108435,2.3000000000000007,2.914047,6.396349,4,4
BD55-5380,F2,0.7207732926829269,2.400000000000001,2.914047,6.396349,4,4
BD55-5380,F2,0.7223164084507043,2.500000000000001,2.914047,6.396349,4,4
BD55-5380,F2,0.7229212500000001,2.600000000000001,2.914047,6.396349,4,4
BD55-5380,F2,0.7214580405405406,2.700000000000001,2.914047,6.396349,4,4
BD55-5380,F2,0.7327771126760564,2.800000000000001,2.914047,6.396349,4,4
BD55-5380,F2,0.7301999074074075,2.9000000000000012,2.914047,6.396349,4,4
BD55-5380,F2,0.728452786885246,3.0000000000000013,2.914047,6.396349,4,4
BD55-5380,F2,0.727717284768212,3.1000000000000014,2.914047,6.396349,4,4
BD55-5380,F2,0.7261042975206612,3.2000000000000015,2.914047,6.396349,4,4
BD55-5380,F2,0.7310900980392157,3.3000000000000016,2.914047,6.396349,4,4
BD55-5380,F2,0.7374364634146342,3.4000000000000017,2.914047,6.396349,4,4
BD55-5380,F2,0.7381875000000001,3.5000000000000018,2.914047,6.396349,4,4
BD55-5382,E1,0.0002365277777777778,0.1,2.145407,-0.029010724,17,7
BD55-5382,E1,0.00013385767790262174,0.2,2.145407,-0.029010724,17,7
BD55-5382,E1,0.0,0.30000000000000004,2.145407,-0.029010724,17,7
BD55-5382,E1,0.0,0.4,2.145407,-0.029010724,17,7
BD55-5382,E1,0.0,0.5,2.145407,-0.029010724,17,7
BD55-5382,E1,0.00024267469879518072,0.6,2.145407,-0.029010724,17,7
BD55-5382,E1,0.00028981294964028776,0.7,2.145407,-0.029010724,17,7
BD55-5382,E1,0.00014219858156028366,0.7999999999999999,2.145407,-0.029010724,17,7
BD55-5382,E1,0.00018561946902654868,0.8999999999999999,2.145407,-0.029010724,17,7
BD55-5382,E1,7.064516129032258e-05,0.9999999999999999,2.145407,-0.029010724,17,7
BD55-5382,E1,0.0001085374149659864,1.0999999999999999,2.145407,-0.029010724,17,7
BD55-5382,E1,0.011051157024793389,1.2,2.145407,-0.029010724,17,7
BD55-5382,E1,0.013971026615969582,1.3,2.145407,-0.029010724,17,7
BD55-5382,E1,0.013454269005847952,1.4000000000000001,2.145407,-0.029010724,17,7
BD55-5382,E1,0.01503108552631579,1.5000000000000002,2.145407,-0.029010724,17,7
BD55-5382,E1,0.015384615384615385,1.6000000000000003,2.145407,-0.029010724,17,7
BD55-5382,E1,0.01764705882352941,1.7000000000000004,2.145407,-0.029010724,17,7
BD55-5382,E1,0.007998160839160839,1.8000000000000005,2.145407,-0.029010724,17,7
BD55-5382,E1,0.10097335714285714,1.9000000000000006,2.145407,-0.029010724,17,7
BD55-5382,E1,0.3005216,2.0000000000000004,2.145407,-0.029010724,17,7
BD55-5382,E1,0.3990901809954751,2.1000000000000005,2.145407,-0.029010724,17,7
BD55-5382,E1,0.27852993421052635,2.2000000000000006,2.145407,-0.029010724,17,7
BD55-5382,E1,0.12172012048192771,2.3000000000000007,2.145407,-0.029010724,17,7
BD55-5382,E1,0.12296573170731707,2.400000000000001,2.145407,-0.029010724,17,7
BD55-5382,E1,0.15155832394366198,2.500000000000001,2.145407,-0.029010724,17,7
BD55-5382,E1,0.15365365625,2.600000000000001,2.145407,-0.029010724,17,7
BD55-5382,E1,0.37636608108108105,2.700000000000001,2.145407,-0.029010724,17,7
BD55-5382,E1,0.5554615070422535,2.800000000000001,2.145407,-0.029010724,17,7
BD55-5382,E1,0.7172271666666666,2.9000000000000012,2.145407,-0.029010724,17,7
BD55-5382,E1,0.798894344262295,3.0000000000000013,2.145407,-0.029010724,17,7
BD55-5382,E1,0.8712745165562914,3.1000000000000014,2.145407,-0.029010724,17,7
BD55-5382,E1,0.9316051074380165,3.2000000000000015,2.145407,-0.029010724,17,7
BD55-5382,E1,0.937038862745098,3.3000000000000016,2.145407,-0.029010724,17,7
BD55-5382,E1,0.9666415365853659,3.4000000000000017,2.145407,-0.029010724,17,7
BD55-5382,E1,0.98627690625,3.5000000000000018,2.145407,-0.029010724,17,7
BD55-5384,F2,0.004318055555555555,0.1,4.083912,6.7110343,4,4
BD55-5384,F2,0.0,0.2,4.083912,6.7110343,4,4
BD55-5384,F2,0.0,0.30000000000000004,4.083912,6.7110343,4,4
BD55-5384,F2,0.00023271255060728746,0.4,4.083912,6.7110343,4,4
BD55-5384,F2,0.000293265306122449,0.5,4.083912,6.7110343,4,4
BD55-5384,F2,0.0,0.6,4.083912,6.7110343,4,4
BD55-5384,F2,0.0,0.7,4.083912,6.7110343,4,4
BD55-5384,F2,0.0007112056737588652,0.7999999999999999,4.083912,6.7110343,4,4
BD55-5384,F2,0.002662300884955752,0.8999999999999999,4.083912,6.7110343,4,4
BD55-5384,F2,0.00841058064516129,0.9999999999999999,4.083912,6.7110343,4,4
BD55-5384,F2,0.017932108843537412,1.0999999999999999,4.083912,6.7110343,4,4
BD55-5384,F2,0.02779380165289256,1.2,4.083912,6.7110343,4,4
BD55-5384,F2,0.027834372623574143,1.3,4.083912,6.7110343,4,4
BD55-5384,F2,0.01612690058479532,1.4000000000000001,4.083912,6.7110343,4,4
BD55-5384,F2,0.008906447368421052,1.5000000000000002,4.083912,6.7110343,4,4
BD55-5384,F2,0.006171076923076923,1.6000000000000003,4.083912,6.7110343,4,4
BD55-5384,F2,0.0023595294117647056,1.7000000000000004,4.083912,6.7110343,4,4
BD55-5384,F2,0.0014025174825174824,1.8000000000000005,4.083912,6.7110343,4,4
BD55-5384,F2,0.01307103896103896,1.9000000000000006,4.083912,6.7110343,4,4
BD55-5384,F2,0.17329992,2.0000000000000004,4.083912,6.7110343,4,4
BD55-5384,F2,0.32677538461538463,2.1000000000000005,4.083912,6.7110343,4,4
BD55-5384,F2,0.6733985526315789,2.2000000000000006,4.083912,6.7110343,4,4
BD55-5384,F2,0.9252079518072289,2.3000000000000007,4.083912,6.7110343,4,4
BD55-5384,F2,0.9828278048780488,2.400000000000001,4.083912,6.7110343,4,4
BD55-5384,F2,0.9802881690140844,2.500000000000001,4.083912,6.7110343,4,4
BD55-5384,F2,0.99257921875,2.600000000000001,4.083912,6.7110343,4,4
BD55-5384,F2,0.993582027027027,2.700000000000001,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,2.800000000000001,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,2.9000000000000012,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,3.0000000000000013,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,3.1000000000000014,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,3.2000000000000015,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,3.3000000000000016,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,3.4000000000000017,4.083912,6.7110343,4,4
BD55-5384,F2,1.0,3.5000000000000018,4.083912,6.7110343,4,4
BD55-5386,E1,0.0,0.1,8.077993,6.7101164,16,4
